id;category_id;title;condition;car_year;brand;model;version;engine;engine_power;doors;km;fuel_type;traction_control;passenger_capacity;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city;seller_neighborhood
MLA1406234491;MLA1744;Renault Logan 1.6v Entrega Asegurada (cjr);Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;487500;220182900;RENAULT DIAZ_SAN_MARTIN;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1406116703;MLA1744;Renault Logan Zen 1.6 Sce (vc);Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;18646000;220182900;RENAULT DIAZ_SAN_MARTIN;VERDADERO;Argentina;Capital Federal;Capital Federal;Paternal
MLA1405820659;MLA1744;Renault Logan 1.6 16v Con Pantalla Solo Con Dni (jdb);Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;2826186;211383740;DIAZ RENAULT_SUC_CABILDO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Belgrano
MLA1646405046;MLA1744;Renault Logan Authentique Plus Ex Taxi;Usado;2018;Renault;Logan;1.6 Authentique Plus 85cv;1.6;85 hp;4;270000 km;Nafta;Delantera;5;Manual;USD;6900;173695228;MACCHINE AUTOMOBILI;FALSO;Argentina;Capital Federal;Capital Federal;Villa Devoto
MLA1401970093;MLA1744;Renault Logan Life 1.6 0km Vendo Urgente #ev;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;12247400;162353202;DIAZ RENAULT_SUC_VILLA_LURO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Floresta
MLA1620372448;MLA1744;Renault Logan Con Gnc ;Usado;2012;Renault;Logan;1.6 Authentique Pack Ii 90cv;1.6;90 hp;4;120000 km;Nafta/GNC;Delantera;5;Manual;ARS;6500000;98605160;BESTCAR AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal;Monte Castro
MLA1602697728;MLA1744;Renault Logan Life 1.6 16v Nissan Cadenero No Cronos,prismam;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;10950000;468816472;LEPICSA13;VERDADERO;Argentina;Capital Federal;Capital Federal;Monserrat
MLA1397267921;MLA1744;Renault Logan 2024 1.6 16v Life;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;USD;12499;1097813912;QRCARS;FALSO;Argentina;Capital Federal;Capital Federal;Liniers
MLA1399754533;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;13260000;1275508905;AVEC BSAS;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Florida
MLA1399690015;MLA1744;Renault Logan 1.6 Life;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;13240000;1275508905;AVEC BSAS;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Florida
MLA1543129018;MLA1744;Renault Logan 1.6 16v Intense 2024 2023 2022 (gaa);Nuevo;2023;Renault;Logan;1.6 16v Intense Cvt;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;2800000;142259522;DIAZ RENAULTMARECHAL;VERDADERO;Argentina;Capital Federal;Capital Federal;La Boca
MLA1382041725;MLA1744;Renault Logan Zen 1.6 16v;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;300000;398192397;RUTA3 PLANROMBO;VERDADERO;Argentina;Capital Federal;Capital Federal;Flores
MLA1627287542;MLA1744;Renault Logan Intens Cadenero Financio Tasa Bajatomo Usado L;Nuevo;2022;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;12900000;330920279;LEPICRENAULT;VERDADERO;Argentina;Capital Federal;Capital Federal;Boedo
MLA1605223188;MLA1744;Renault Logan Intens  1.6  En Stock Ideal Didi Uber Cabyfy M;Nuevo;2022;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;6500000;330920279;LEPICRENAULT;VERDADERO;Argentina;Capital Federal;Capital Federal;Boedo
MLA1406193095;MLA1744;Renault Logan Privilige 4 Puertas Manual 2017 Rpm Moviles;Usado;2017;Renault;Logan;1.6 Privilége 105cv;1.6;105 hp;4;60000 km;Nafta;Delantera;5;Manual;USD;8900;42363240;RPM EXCLUSIVOS;FALSO;Argentina;Capital Federal;Capital Federal;Villa Urquiza
MLA1654005304;MLA1744;Renault Logan 1.6 16v Life Tc;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;4961000;244433911;ENEN9918999;VERDADERO;Argentina;Capital Federal;Capital Federal;Puerto Madero
MLA1405814859;MLA1744;Renault Logan 1.6 16v Intense (lz);Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;3729792;211383740;DIAZ RENAULT_SUC_CABILDO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Belgrano C
MLA1649767440;MLA1744;Renault Logan Life  (ch);Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;14900000;142260412;RENAULT DIAZ_CENTRAL2;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Ortúzar
MLA1401893433;MLA1744;Renault Logan Life 1.6;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16411032;1522974527;ICARSOKM;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;Lomas de Zamora
MLA1401833543;MLA1744;Renault Logan Zen 1.6;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;18229524;1522974527;ICARSOKM;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;Lomas de Zamora
MLA1401254055;MLA1744;Renault Logan Life 1.6 2024 Gran Descuento ! Do ;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;14567400;260762071;RENAULTRUTA3 CAPITAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Flores
MLA1598350266;MLA1744;Renalut Logan Life En Stock Para Retiro Inmediato (gga);Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;9740000;165061313;RENAULT DIAZ_CABILDO;VERDADERO;Argentina;Capital Federal;Capital Federal;Belgrano
MLA1393741657;MLA1744;Renault Logan Zen 2024 Entrega Programada;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;8200000;398192397;RUTA3 PLANROMBO;VERDADERO;Argentina;Capital Federal;Capital Federal;Flores
MLA1382054099;MLA1744;Renault Logan Life 1.6 16v;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;150000;398192397;RUTA3 PLANROMBO;VERDADERO;Argentina;Capital Federal;Capital Federal;Flores
MLA1375881279;MLA1744;Renault Logan Intense 1.6 16v 115 Cv M.c;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;18600000;1089508736;LILLEADROGUE;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;Adrogué
MLA1443449340;MLA1744;Renault Logan Life 1.6 Zen Intens Cronos Pb;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;10330000;1089508736;LILLEADROGUE;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;Burzaco
MLA1646396694;MLA1744;Renault Logan 2013 1.6 Confort Ii Abs 90cv;Usado;2013;Renault;Logan;1.6 Confort Ii Abs 90cv;1.6;90 hp;4;190000 km;Nafta;Delantera;5;Manual;ARS;4190000;51991560;JUANPIMANCU2007;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1558129016;MLA1744;Renualt Logan 1.6 Life 16v Stock Oportunidad $ 17.900.000;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;17900000;230232662;CARONERENAULT11;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Olivos
MLA1470469714;MLA1744; Renault Logan 1.6  Life  Tp;Nuevo;2022;Renault;Logan;life;1.6;115 hp;5;0 km;Nafta;Delantera;5;Manual;ARS;11500000;312158886;RUTA3CASACENTRAL;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1654023074;MLA1744;Renault Logan Zen 1.6 16 V;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;18600000;398192397;RUTA3 PLANROMBO;VERDADERO;Argentina;Capital Federal;Capital Federal;Flores
MLA1405817525;MLA1744;Logan Life 1.6;Usado;2020;Renault;Logan;1.6 16v Life;1.6;115 hp;4;48000 km;Nafta;Delantera;5;Manual;ARS;11200000;1101936313;RUTA3USADOS PROVINCIA;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1405893907;MLA1744;Logan Adjudicado 0km Sin Licitación Lc;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;4961000;244433911;ENEN9918999;VERDADERO;Argentina;Capital Federal;Capital Federal;Puerto Madero
MLA1405720599;MLA1744;Renault Logan Life 1.6 0km Stock Fisico Disponible (dv);Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;12343149;211383740;DIAZ RENAULT_SUC_CABILDO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Belgrano
MLA1637641448;MLA1744;Logan Intens 1.6 Cadenero Nissan 2024 Entrega Inmediata 0km ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16299999;245719985;ENEN9761956;VERDADERO;Argentina;Buenos Aires Interior;La Plata;Centro
MLA1637551296;MLA1744;Logan Intens 1.6 Cadenero Nissan 2024 Retiro Inmediato 0km  ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16298500;245719985;ENEN9761956;VERDADERO;Argentina;Bs.As. G.B.A. Norte;San Isidro;Martínez
MLA1637590176;MLA1744;Logan Intens 1.6 Cadenero Nissan 2024 Entrega Inmediato     ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16300000;245719985;ENEN9761956;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;Morón;Morón
MLA1637525602;MLA1744;Logan Intens 1.6 Tope De Gama Full 2024 Retiro Inmediato 0km;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16299220;245719985;ENEN9761956;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1637512652;MLA1744;Logan Intens 1.6 Tope De Gama Full 2024 Entrega Inmediato   ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16300220;245719985;ENEN9761956;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Crespo
MLA1637641396;MLA1744;Logan Intens 1.6 Tope De Gama Full 2024 Sedan 0km Inmediato ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16298220;245719985;ENEN9761956;VERDADERO;Argentina;Capital Federal;Capital Federal;Monserrat
MLA1403376867;MLA1744;Renault Logan 1.6 Authentique Gnc 2017;Usado;2017;Renault;Logan;1.6 Authentique 85cv;1.6;85 hp;4;105000 km;Nafta;Delantera;5;Manual;ARS;8900000;227993482;IMOLAAUTOS 4441;FALSO;Argentina;Capital Federal;Capital Federal;Villa Pueyrredón
MLA1402828993;MLA1744;Logan Intens 1.6 Nissan Cadenero Oferta Entrega Inmediata F ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;10622400;245719985;ENEN9761956;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1628202854;MLA1744;Renault Logan Intense Entrega Inmediata 1.6  (og);Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;15412300;162353202;DIAZ RENAULT_SUC_VILLA_LURO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1401932727;MLA1744;Renault Logan Intense 1.6;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;18688236;1522974527;ICARSOKM;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;Lomas de Zamora
MLA1400973369;MLA1744;Renault Logan 1.6 16v Intense Retiro Inmediato Oferta 0km F ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;14298000;245719985;ENEN9761956;VERDADERO;Argentina;Buenos Aires Interior;La Plata;Centro
MLA1617857760;MLA1744;Renault Logan Ph2 Intens 1.6 2024 Oferta Full Inmediato F   ;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;14298000;245719985;ENEN9761956;VERDADERO;Argentina;Capital Federal;Capital Federal;Monserrat
MLA1588488390;MLA1744;Renault Logan Life 1.6 16v Stock Oportunidad-anticipo;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;8500000;1508980150;BLEU_MITRE;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Florida Oeste
MLA1574849936;MLA1744;Logan Life Ph2 En Excelente Estado,no Polo, Yaris, Cronos .d;Usado;2022;Renault;Logan;1.6 16v Life;1.6;115 hp;4;36000 km;Nafta;Delantera;5;Manual;ARS;11400000;1210209575;LEPICLEPIC20221003174959;FALSO;Argentina;Capital Federal;Capital Federal;Monserrat
MLA1652539068;MLA1744;Renault Logan Life C/pantalla 0 Km 2024 (jcf);Usado;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;111111 km;Nafta;Delantera;5;Manual;ARS;15848900;248114972;RENAULT DIAZ_RIVADAVIA;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1406234303;MLA1744;Logan Life 1.6 -entrega Inmediata-  (cjr);Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;10900000;220182900;RENAULT DIAZ_SAN_MARTIN;VERDADERO;Argentina;Capital Federal;Capital Federal;Paternal
MLA1382446747;MLA1744;Renault Logan Life  2024 Consulte !!!  0km #rp;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;14267400;27259487;RENAULT_MAIPU_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;San Nicolás
MLA1373151397;MLA1744;Renault Logan Life 1.6n Hlan ...kangoo/ Oroch;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;15004010;232869471;LILLE LOMAS;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;Lomas de Zamora
MLA1372550559;MLA1744;Renault Logan 1.6 Zen Intens Life  Cronos Pb;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;15454130;1089508736;LILLEADROGUE;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;Adrogué
MLA1382759877;MLA1744;Logan Ideal Trabajo Jmsr;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;7950000;260762071;RENAULTRUTA3 CAPITAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Flores
MLA1558437848;MLA1744;Renault Logan Intens 1.6 16v $ 20.200.000;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;20200000;230232662;CARONERENAULT11;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Olivos
MLA1398237957;MLA1744;Logan Life 1.6 Cadena 0km- Ideal Uber/remis Entrega Rápida M;Nuevo;2022;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;7500000;330920279;LEPICRENAULT;VERDADERO;Argentina;Capital Federal;Capital Federal;Boedo
MLA1470216684;MLA1744;Renault Logan Life 1.6 Md;Nuevo;2022;Renault;Logan;Life 1.6;1.6;114 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;6500000;312158886;RUTA3CASACENTRAL;VERDADERO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1642538834;MLA1744;Nuevo Logan Authentique 1.6;Usado;2018;Renault;Logan;1.6 Authentique 85cv;1.6;85 hp;4;71600 km;Nafta;Delantera;5;Manual;ARS;10450000;444411558;AUTO ARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;Francisco Álvarez
MLA1652335582;MLA1744;Renault Logan Life 1.6 0km 2024 Finacia Solo Con Dni (jdb);Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;2825592;211383740;DIAZ RENAULT_SUC_CABILDO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Belgrano
MLA1625190864;MLA1744;Renault Logan Fase Iii Life 1.6;Usado;2022;Renault;Logan;1.6 16v Life;1.6;115 hp;4;78000 km;Nafta;Delantera;5;Manual;ARS;10960000;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1484028638;MLA1744;Renault Logan Life 1.6 Stock Car One;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;12700000;158284818;CARONERENAULT4;VERDADERO;Argentina;Bs.As. G.B.A. Norte;Malvinas Argentinas;Area de Promoción El Triángulo
MLA1397446311;MLA1744;Renault Nuevo Logan Privilege 1.6 16v Con Gnc 2018;Usado;2018;Renault;Logan;1.6 Privilége 105cv;1.6;105 hp;4;83310 km;GNC;Delantera;5;Manual;ARS;12500000;180289067;TUAUTOCORDOBA;FALSO;Argentina;Córdoba;Córdoba;Ameghino Norte
MLA1647994516;MLA1744;Renault Logan 2020 1.6 16v Intense Linea Nueva 42.000 Kms;Usado;2020;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;42000 km;Nafta;Delantera;5;Manual;USD;12500;72256480;CARIBE_AUTOS;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre;General Pacheco
MLA1625280552;MLA1744;Renault Logan Zen 0km Patentado Sin Rodar 2023;Usado;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;1000 km;Nafta;Delantera;5;Manual;ARS;14556000;444411558;AUTO ARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;Francisco Álvarez
MLA1403859909;MLA1744;Renault Logan 1.6 16v Confort 2008;Usado;2008;Renault;Logan;1.6 Confort;1.6;105 hp;4;133000 km;Nafta;Delantera;5;Manual;ARS;4550000;444411558;AUTO ARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;Francisco Álvarez
MLA1404846401;MLA1744;Renault Logan 2014 1.6 Privilége 105cv;Usado;2014;Renault;Logan;1.6 Privilége 105cv;1.6;105 hp;4;125000 km;Nafta;Delantera;5;Manual;ARS;7650000;663005580;ALVARODAMIANDOMINGUEZ;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1403586043;MLA1744;Renault Logan 2023 1.6 16v Life;Usado;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;980 km;Nafta;Delantera;5;Manual;ARS;15300000;128236658;FERNANDOFRIAS541;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó;
MLA1572245048;MLA1744;Logan Ii 1.6 Life;Usado;2022;Renault;Logan;1.6 16v Life;1.6;115 hp;4;39485 km;Nafta;Delantera;5;Manual;ARS;15150000;118467215;MAIPU USADOS;VERDADERO;Argentina;Córdoba;Córdoba;San Salvador
MLA1626453456;MLA1744;Renault Logan 1.6 Intense Negro;Nuevo;2023;Renault;Logan;1.6 16v Intense;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;16030179;162353202;DIAZ RENAULT_SUC_VILLA_LURO_PR;VERDADERO;Argentina;Capital Federal;Capital Federal;Villa Luro
MLA1626426356;MLA1744;Renault Logan Zen Patentado Sin Rodar 2023 0km;Nuevo;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;14556000;444411558;AUTO ARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;Francisco Álvarez
MLA1406690241;MLA1744;Renault Logan ;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;18500000;1193466108;CARSSRLCARSSRL;FALSO;Argentina;Buenos Aires Interior;Bolívar;San Carlos de Bolívar
MLA1404365359;MLA1744;Renault Logan 2017 1.6 Authentique Plus 85cv;Usado;2017;Renault;Logan;1.6 Authentique Plus 85cv;1.6;85 hp;4;112000 km;Nafta;Delantera;5;Manual;USD;8800;194633823;BALESTRIELLOGUILLERMO;FALSO;Argentina;Buenos Aires Interior;Coronel Suárez;
MLA1401909077;MLA1744;Renault Logan 2018 1.6 Privilége Plus 105cv Nac;Usado;2018;Renault;Logan;1.6 Privilége Plus 105cv Nac;1.6;105 hp;4;66000 km;Nafta;Delantera;5;Manual;USD;9200;1564115421;LUXURYSYM20231125105705;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1647969408;MLA1744;Renault Logan 2018 Authentique Plus 1.6;Usado;2018;Renault;Logan;1.6 Authentique Plus 85cv;1.6;85 hp;4;219000 km;Nafta/GNC;Delantera;5;Manual;USD;8200;67109204;GUIDOAPG;FALSO;Argentina;Capital Federal;Capital Federal;Belgrano
MLA1404161191;MLA1744;Renault Logan 2018 1.6 Expression 85cv Nac;Usado;2018;Renault;Logan;1.6 Expression 85cv Nac;1.6;85 hp;4;65000 km;Nafta;Delantera;5;Manual;ARS;10000000;94260236;JON _29;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;
MLA1405660877;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15413950;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1405712343;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15413999;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1405711437;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15413500;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1405697873;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15413000;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1405316243;MLA1744;Renault Logan Zen  (rich);Nuevo;2024;Renault;Logan;Zen;1.6 115 CV de potencia;;4;0 km;Nafta;Delantera;;Manual;ARS;16254700;163141095;RENAULT DIAZ_MARECHAL;VERDADERO;Argentina;Capital Federal;Capital Federal;Caballito
MLA1404405329;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15412505;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1404342185;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15412999;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1640207170;MLA1744;Renault Logan 1.6 16v Life;Nuevo;2024;Renault;Logan;1.6;1.6;;5;0 km;Nafta;;;Manual;ARS;15412300;1143281779;AILESSA;FALSO;Argentina;Capital Federal;Capital Federal;Palermo
MLA1401871971;MLA1744;Renault Logan Life 1.6 16v Super Oferta Enero 2024!!! D;Nuevo;2024;Renault;Logan;LIFE;1.6 16V NISSAN Cadenero;;4;0 km;Nafta;Delantera;;Manual;ARS;11750000;1210209575;LEPICLEPIC20221003174959;FALSO;Argentina;Capital Federal;Capital Federal;Monserrat
MLA1648299450;MLA1744;Renault Logan Zen 1.6;Usado;2024;Renault;Logan;Zen;1.6;;4;3000 km;Nafta;4x2;;Manual;ARS;9100000;190376879;TIENDA.AUTOS;FALSO;Argentina;Capital Federal;Capital Federal;Belgrano
MLA1401343229;MLA1744;Renault Logan Ii 1.6 Intens L24 - Autocity;Nuevo;2024;Renault;Logan;II 1.6 INTENS L19;INYECCION MULTI PUNTO;115 cv;4;0 km;Nafta;Delantera;5;Manual;ARS;19000000;230384703;AUTOCITY.;VERDADERO;Argentina;Córdoba;Córdoba;20 de Junio
MLA1648295076;MLA1744;Renault Logan 2023 1.6 16v Life;Usado;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;13000 km;Nafta;Delantera;5;Manual;USD;12000;5972798;DEECKO2007;FALSO;Argentina;Río Negro;Bariloche;
MLA1403865323;MLA1744;Renault Logan 2023 1.6 16v Zen;Usado;2023;Renault;Logan;1.6 16v Zen;1.6;115 hp;4;2800 km;Nafta;Delantera;5;Manual;ARS;13500000;73453456;RAFA-14NX;FALSO;Argentina;Córdoba;Córdoba;
MLA1650622216;MLA1744;Renault Logan Ii 1.6 16v Life 2024 0km Nafta Color Gris;Nuevo;2024;Renault;Logan;Logan II 1.6 16v LIFE;1.6;;5;0 km;Nafta;;;Manual;ARS;18100000;1003186761;FEREZ.AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba;San Martín
MLA1402563447;MLA1744;Renault Logan Life 1.6;Nuevo;2023;Renault;Logan;1.6 16v Life;1.6;115 hp;4;0 km;Nafta;Delantera;5;Manual;ARS;12879800;698836483;EMILIO POURTAU;FALSO;Argentina;Buenos Aires Interior;Brandsen;Coronel Brandsen
MLA1620585994;MLA1744;Renault Logan Ii 1.6 16v Zen L24 - Autocity;Nuevo;2024;Renault;Logan;II 1.6 16V ZEN L19;INYECCION MULTI PUNTO;115 cv;4;0 km;Nafta;Delantera;5;Manual;ARS;18600000;230384703;AUTOCITY.;VERDADERO;Argentina;Córdoba;Córdoba;20 de Junio
